"id","Code","Material","Specification","VER","created_at","updated_at"
"871","FL-002","Fluid, Hydraulic","FHS Commercially Available or MIL-PRF-5606 Commercially Available or AIR 3520B Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"872","FL-005","Fluid, Hydraulic (Fire Resistant Phosphate Ester)","AS1241, Type IV","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"873","FL-006","Fluid, Hydraulic (Fire Resistant Phosphate Ester)","AS1241, Type !V, Class 1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"874","FL-007","Fluid, Hydraulic (Fire Resistant Phosphate Ester)","AS1241, Type IV, Class 2","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"875","FL010","Grease, Aircraft and Instrument, Gear and Actuator Screw","Aeroshel! 7, MIL-PRF-23827 Type II","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"876","FL-011","Grease","Aerosheli 7 or AIR 421 OB (Commercially Available) or MIL-PRF-23827C (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"877","FL-012","Grease","G354 (Commercially Available) or AIR 421 OB (Commercially Available) or MIL-PRF-23827C (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"878","FL-015","Grease, Aircraft, General, Purpose, Wide Temperature Range","Aerosheli 22, MiL-PRF-81322","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"879","FL-016","Grease","G359 (Commercialiy Available) or AIR 4205B (Commercially Available)or MiL-PRF-81322 (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"880","FL-017","Grease","G382 (Commercially Available) or AIR 4215B (Commercially Available)or l\/IIL-PRF-81322 (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"881","FL-018","Grease","G395 (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"882","FL-020","Grease, Aircraft and Instrument,Gear and Actuator Screw (with enlianced corrosion protection)","Aeroshell 33, MiL-PRF-23827 Type 1, Obey WARNING above.","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"883","FL-025","Lubricant, Dry Film","MIL-L-46010","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"884","FL-030","Petrolatum Jelly","VV-P-236-A","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"885","FL-035","Grease","NLGI Grade 2 (Mobil Aviation SHC100) or (Mobil 28)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"886","FL-040","Lubricant","Skydrol MCS 352","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"887","FL-045","Grease. Aircraft and Instrument, Gear and Actuator Screw","MlL-PRF-23827, Obey WARNING at FL-20","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"888","FL-050","Lubricant","Emralon 327","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"889","FL-055","Petrol","Grade F, Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"890","FL-061","Petrol","Ether, Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"891","FL-065","Grease","G353 (Commercially Available) or AIR4217A (Commercially Available) or M1L-G-21164D (CommerciallyAvailable)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"892","FL-070","Grease","G361  (Commercially Available) or AIR4207 (Commercially Available) MIL-G-25670A (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"893","FL-075","Grease","S720 (Commercially Available) or AIR4247A (Commercially Available) or AMS2518 (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"894","FL-080","Grease","C5-A(P/N51006) or MlL-A-906","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"895","FL-085","Grease","Molykote 33 Medium","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"896","FL-090","Silicone Compound","814 (Rhodia Division Chimie)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"897","FL-095","Silicone","SI44 (Rhodia Division Chimie)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"898","FL-100","Silicone Compound","SI5 (Rhodia Division Chimie) or Rhodorsil Pate 5","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"899","FL-105","Silicone Grease","SI55 (Rhodia Division Chimie) or G392 or AMS-G-4343","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"900","FL-110","Mlineral Oil","AIR3512 Commercially Available or 0-138 Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"901","FL-115","Silicone Oil","SI200 (Rhone Poulec Division Chimie)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"902","FL-120","Liquid Paraffin","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"903","FL-125","Fluid, Hydraulic","Hyjet IVA","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"904","FL-130","Fluid, Hydraulic (for assembly)","MCS352","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"905","FL-135","Fluid, Hydraulic","MIL-PRF-83282D","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"906","FL-140","Fluid, Hydraulic","Oronite M2V (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"907","FL-145","Lubricant","SAE-AMS-M-7866","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"908","FL-150","Lubricating Oil, General Purpose, Preservative","MIL-PRF-32033","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"909","FL-155","Lubricant","Fluoro Glide FB (Film Bonding) Grade","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"910","PM-001","Coating, Polyurethane","MiL-PRF-85285 Colour - Red","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"911","PM-005","Coating. Polyurethane","MIL-PRF-85285 Colour FED-STD-595 No. 16473 - Grey","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"912","PM-010","Coating, Polyurethane","MIL-PRF-85285 Colour FED-STD-595 No. 17925 - Insignia White","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"913","PM-015","Coating, Polyurethane","MIL-PRF-85285 Colour FED-STD-595 No. 17875 - White","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"914","PM-020","Coating, Primer","MIL-PRF-85582","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"915","PM-025","Ink, Marking","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"916","PM-030","Media, Plastic","MlL-P-85891","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"917","PM-035","Remover. Paint","MiL-R-81294","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"918","PM-040","Thinner, Paint","MIL-T-81772","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"919","PM-045","Coating. Polyurethane","MIL-PRF-85285","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"920","PM-050","Coating. Polyurethane","MIL-PRF-85285 Colour FED-STD-595 No. 17038 - Black","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"921","PM-055","Coating, Polyurethane","MIL-PRF-85285 Colour FED-STD-595 No. 13507 - Bright Yellow","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"922","PM-060","Coating","Resine 611","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"923","PM-065","Paint Stripper","Ardrox 2526 (Chemetal!)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"924","PM-070","Paint Stripper","DG134 (S.P.C.A.) or Paintex FT","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"925","PM-075","Paint Stripper","Paintex AH (S.P.C.A.)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"926","PM-080","Paint Stripper","Paintex CH (S.P.CA)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"927","PiVI-085","Paint","Scheme 611 bis","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"928","PM-090","Paint","Paint NC4 Solvent 1591 CL11","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"929","PM-095","Primer","A4094 (Les Isolants de la Seine)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"930","PM-100","Primer","C15/90","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"931","PM-105","Stripper","Scalpex (S.C.A.L.P.)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"932","PM-110","Red Varnish Lacquer","9036 bis","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"933","PM-115","Colourless Varnish","Aerodur clearcoat UVR + Hardner S66/22R or BMS 1060 type 1 (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"934","PM-120","Varnish","METCO, Anti-bond (Metco France)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"935","PM-125","Varnish, Insulating","Blocjelt Rouge (Jelt CM)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"936","PM-130","Varnish","Transparent (for labels) (Courtaulds Aerospace)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"937","PM-135","Varnish","Transparent, Pyroflex 0656","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"938","PM-140","Varnish","Rhodorsil SI991 (Rhone Poulec, Division Chimie)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"939","PM-145","Varnish","Thermosetting (Orapi)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"940","PM-150","Varnish, Clear","Tempo 4600-CG-1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"941","PM-155","Coating. Polyurethane","MlL-PRF-85285 Colour FED-STD-595A No. 11302 Red","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"942","PM-160","Coating Polyurethane","DCMP-152 Colour FED-STD-595 No. 27876 Semi-Gloss White","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"943","PM-165","Coating Polyurethane","DCMP-152 Colour FED-STD-595 No. 37038 Lusterless Black","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"944","PM-170","Coating Polyurethane","DCMP-152 Colour FED-STO-595 No. 14187 Green.","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"945","SM-001","Acid, Suifuric-Hydrofluoric","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"946","SM~005","Alcohol, Technical Grade","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"947","SM-010","Alcohol, Denatured Ethyl","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"948","SM-015","Alcohol, Isopropyl","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"949","SM-020","Beads, Glass - Gp4260","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"950","SM-025","Cleaning Agent","MlL-A-6091","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"951","SM-030","Cleaning Agent","MiL-C-81302.","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"952","SM-035","Grit, Abrasive, Aluminum Oxide - 100 Mesh","MlL-A-21380, Type 1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"953","SM-040","Cloth, Abrasive Aluminum Oxide, 220-Grit","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"954","SM-045","Cloth, Silicon Carbide. 400-Grit","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"955","SM-050","Coating, Metallic-Ceramic","Alseal 519","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"956","SM-055","Film, Low Density Polyethylene","DEF STAN 93-13","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"957","SM-056","Polyethylene","0.008 in (0,22 mm) thick (Plastiques du Veiay)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"958","SM-060","Lockwire","MS20995C32","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"959","SM-065","Lockwire","MS20995C20","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"960","SM-066","Lockwire","MS20995C41","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"961","SM-070","Solvent","Methyl Ethy! Ketone ASTM D740","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"962","SM-075","Nitrogen, Liquid","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"963","SM-080","Paper, Corrugated. Single Sided Fluted","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"964","SM-085","Skinsoi 3026","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"965","SM-090","Soda. Caustic","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"966","SM-095","Solvent, Dry Cleaning","PD680, Type II","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"967","SM-100","Tape. 3M,","No. 69, 1.0 in. (25,4 mm) Wide","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"968","SM-105","Tape. Masking","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"969","SM-110","Tape, Adhesive","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"970","SM-115","Solvent, Cleaning","MIL-S-5002","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"971","SM-116","Solvent","Loctite Chisel (gasket remover) Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"972","SM-120","Metallic-Ceramic Coating","Urethabond 104","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"973","SM-125","Wrap, Scotch No. 50, 1.0 in. (25,4 mm)","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"974","SM-130","Solvent","Methyl Isobutyl Ketone ASTM D1153","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"975","SM-135","Solvent","Loctite Safety Solvent","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"976","SM-140","Anhydrous Sodium Carbonate","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"977","SM-145","Sodium Tartrate","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"978","SM-150","Nickel Stripper","MetalX B-929","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"979","SM-155","Sodium Cyanide","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"980","SM-160","Copper","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"981","SM-165","Tin","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"982","SM-170","Sodium Hydroxide","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"983","SM-175","Bronze Addition Agent","Commercially available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"984","SM-180","Flux Particles (for MPI)","Magnaglo 14A","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"985","SM-185","Acetone","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"986","SM-190","Cleaning Solvent","Methylated spirit (Commercially available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"987","SM-195","Nickel","Aluminaire Metco 405 (Metco France)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"988","SM-200","Rod, Welding","0.0629 - 0.0787 in (1.6 - 2 mm) BMS or 0.0629 - 0.0787 in (1.6 - 2 mm) 8CD12NFA 02005","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"989","SM-205","Treatment","Black Oxide {Ste Metathermique)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"990","SM-210","Cleaning Product","Baltane (Commercially available) or MIL-T-81533 (Commercially available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"991","SM-215","Adhesive Tape","Aluminum, Ref. 1in (25mm)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"992","SM-220","Adhesive Tape","Red (to blank off air vents) (Uslnes Reunies)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"993","SM-225","Adhesive Tape","To attach greaseproof paper and cloth. (Usines Reunies)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"994","SM-230","Salts","Brunacia (Ste Impar)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"995","SM-235","Silicone Compound","TECSIL-AC452","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"996","SM-240","Cleaning Product","Dasikleen","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"997","SM-245","Desiccant","AIR-8060 (D.Y.D.R.A.) or MIL-D-3464","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"998","SM-250","Aluminium Foil","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"999","SM-255","Aluminium Wire","SF Metco (Metco France)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1000","SM-260","Cellophane Shavings","(Leroyer)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1001","SM-265","Diamond Finished Wheel","Borazon Rough Wheel (Diamant Boart Industrie Seditra)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1002","SM-270","Rinsing Agent","Neutrox 700 (S.P.C.A.)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1003","SM-275","Greaseproof Paper","Air 8140 Category 1122 (S.E.E.T.) or MIL-B-121B Grade A, Class 1, Type2","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1004","SM-280","Lapping Paper","Lapping Filem LI 2 30","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1005","SM-285","Kraft Paper","NFQ12007 (CIE Generaie des Papiers)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1006","SM-290","Aiuninum Oxide Paper Grade 320","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1007","SM-295","Grinding Paste","EMB77431 No. 2 (code 6103-59) (Ets Solitaire)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1008","SM-300","Abrasive Stone","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1009","SM-305","Fiberglass Brush","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1010","SM-310","Pumice","Pumice powder 000","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1011","SM-315","Helashrink","HMT100 Tape Wide 2/10 Thick 25 (Hellerman)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1012","SM-320","Gas Leak Detector Fluid","Sherlock Type GC (Intertechnique) or MlL-L-25567","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1013","SM-325","Solvent, Chiorothene","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1014","SM-330","Solvent, D1","Pyrolac 1591","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1015","SM-335","Solder Rod","Low Melting Point or SN60 QQS-571E Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1016","SM-340","Tin Solder","Self Fluxing Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1017","SM-345","Solder","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1018","SM-350","Solder Rod","No. 157 with flux No. 157A (Castolin) or SN96, QQ-571E (Commercially Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1019","SM-355","Solder Rod","Tinea MI300","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1020","SM-360","Cleaning Product","D-5665NS (2ip-Chem)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1021","SM-365","Lubricant","Teflon PTFE Dry Spray (Acheson)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1022","SM-370","Greaseproof Cloth","AIR 8140 Category 22 (Indutex) or MIL-B-121C","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1023","SM-375","Heat Sealable Cloth","AIR 8140 Category 1121 (S.E.E.T.) or MiL-B-131 Class 1","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1024","SM-380","Toluene","Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1025","SM-385","Cleaning Product","Trlchlorethane Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1026","SM-390","Cleaning Product","Trichlorethylene (Commercially Available) or MIL-T-7003 (Commercially Available) or Perchlorethylene (MIL-T-81533) (Commercially Available) or  Methyl-Ethyl-Ketone (TT-M-261/D) (Commerciatly Available)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1027","SM-395","Cleaning Product","Trichlorotri-fluoroethane Commercially Available","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1028","SM-400","Zygloo","ZL22 (Ets Dufour)","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1029","SM-405","Ethyl Acetate","TT-E-751","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1030","SM-410","Black Heat Shrink Tubing","Raychem self adhesive dual wail polyoiefin TAT-125, (preferred) or Raychem non-adhesive RNF-100 with SI006 bonding epoxy or Kynar per AMS-DTL-23053/8C","OLD","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1031","CML_Code","Material","Specification","VER","0000-00-00 00:00:00","0000-00-00 00:00:00"
